"id";"tiploc_code";"nalco";"tps_description";"stanox";"crs_code";"description";"geo_lat";"geo_lon";"is_public";"nalco_four";"atcocode";"is_station";"created_at";"updated_at";"latlon";"googlesrs"
20820;"HNTL";"892100";"HUNTLY";"2021";"HNT";"";57.4444869356444;-2.77573992863669;;"8921";"9100HNTL";t;"2015-03-16 10:43:33.994517";"2015-03-16 10:43:33.994517";"0101000020E61000005291BD22B73406C0C50BAAF2E4B84C40";"010100002031BF0D0047585CD207DC12C1F0778DF77EF35D41"
17878;"HNTNGDN";"610800";"HUNTINGDON";"45201";"HUN";"";52.3286472959702;-0.192068012827983;;"6108";"9100HNTNGDN";t;"2015-03-16 10:43:30.723695";"2015-03-16 10:43:30.723695";"0101000020E61000003F19DA44AF95C8BF300E561D112A4A40";"010100002031BF0D00413EE9743AE1D4C02E0BE128FE2A5A41"
18840;"HOCKLEY";"688000";"HOCKLEY ESSEX";"50318";"HOC";"";51.603554521671;0.659001130673632;;"6880";"9100HOCKLEY";t;"2015-03-16 10:43:31.717407";"2015-03-16 10:43:31.717407";"0101000020E610000011A6088A8916E53F06F7494641CD4940";"010100002031BF0D0096368BB9FAE8F1409B523F810DAB5941"
17694;"HOLTONH";"594100";"HOLTON HEATH";"86961";"HOL";"";50.7114068218563;-2.07784474714343;;"5941";"9100HOLTONH";t;"2015-03-16 10:43:30.540718";"2015-03-16 10:43:30.540718";"0101000020E6100000DF2B19116D9F00C01603F5600F5B4940";"010100002031BF0D0020DC1EF4443C0CC173DFC5B468105941"
21647;"HOLYTWN";"973800";"HOLYTOWN";"7397";"HLY";"";55.8128965539917;-3.97392879457676;;"9738";"9100HOLYTWN";t;"2015-03-16 10:43:35.022";"2015-03-16 10:43:35.022";"0101000020E610000016B80A2E9BCA0FC0753689FE0CE84B40";"010100002031BF0D0053AF60EB1E001BC190D6749DFAB05C41"
19021;"HOMRTON";"697900";"HOMERTON";"52042";"HMN";"";51.5470103710778;-0.0423597939893118;;"6979";"9100HOMRTON";t;"2015-03-16 10:43:31.92033";"2015-03-16 10:43:31.92033";"0101000020E610000073E3B2D32EB0A5BF0E2D936F04C64940";"010100002031BF0D00ED32997F786BB2C03C43307B29A15941"
17434;"HONITON";"571700";"HONITON";"83461";"HON";"";50.7965794274041;-3.18671777367649;;"5717";"9100HONITON";t;"2015-03-16 10:43:30.292027";"2015-03-16 10:43:30.292027";"0101000020E6100000FC2D5CE3657E09C0FAAE8E50F6654940";"010100002031BF0D000F7A1033DFA615C19D1B71630B1F5941"
20269;"HONLEY";"843600";"HONLEY";"18489";"HOY";"";53.6082266887619;-1.78096527026601;;"8436";"9100HONLEY";t;"2015-03-16 10:43:33.336008";"2015-03-16 10:43:33.336008";"0101000020E610000045AB7170D57EFCBFB464445FDACD4A40";"010100002031BF0D00E3C0112D813308C1A9CD3661FC115B41"
16754;"HONROPK";"541800";"HONOR OAK PARK";"87628";"HPA";"";51.4499872893299;-0.045505412707093;;"5418";"9100HONROPK";t;"2015-03-16 10:43:29.503632";"2015-03-16 10:43:29.503632";"0101000020E61000009563BC467C4CA7BFD0A4F92E99B94940";"010100002031BF0D005392CFADA3C9B3C019C24A2638905941"
15754;"HONYBRN";"479400";"HONEYBOURNE";"67356";"HYB";"";52.1015987214977;-1.83374267672563;;"4794";"9100HONYBRN";t;"2015-03-16 10:43:28.649241";"2015-03-16 10:43:28.649241";"0101000020E6100000AB0E9D8F0257FDBFF312D92F010D4A40";"010100002031BF0D001BA57C681AEB08C187F6722CB5025A41"
17002;"HOOK";"552300";"HOOK";"86049";"HOK";"";51.2799965376323;-0.961635713870077;;"5523";"9100HOOK";t;"2015-03-16 10:43:29.892498";"2015-03-16 10:43:29.892498";"0101000020E61000005F9AB742B8C5EEBFDE0F32EDD6A34940";"010100002031BF0D009E2098C48C22FAC0D02F75079F725941"
13062;"HOOTON";"219300";"HOOTON";"38302";"HOO";"";53.2971972166294;-2.97700921337637;;"2193";"9100HOOTON";t;"2015-03-16 10:43:26.587951";"2015-03-16 10:43:26.587951";"0101000020E6100000D1BCDA34EAD007C058F1F28E0AA64A40";"010100002031BF0D00232F50991C3A14C1DB04FB6B34D95A41"
13360;"HOPC";"243200";"HOPE (CLWYD)";"41025";"HPE";"";53.1173558389808;-3.03687571683971;;"2432";"9100HOPC";t;"2015-03-16 10:43:26.778493";"2015-03-16 10:43:26.778493";"0101000020E6100000B1BEEE7E854B08C066352184058F4A40";"010100002031BF0D00E91567D53DA214C1433348C98FB85A41"
13708;"HOPD";"282800";"HOPE (DERBYSHIRE)";"34010";"HOP";"";53.3461085479901;-1.72988669034824;;"2828";"9100HOPD";t;"2015-03-16 10:43:27.016372";"2015-03-16 10:43:27.016372";"0101000020E61000004A4D8DAA9DADFBBFE43DEF484DAC4A40";"010100002031BF0D00703010D8D08107C16F91CC401BE25A41"
15285;"HOPTONH";"418900";"HOPTON HEATH";"79098";"HPT";"";52.3914141984798;-2.91205954376515;;"4189";"9100HOPTONH";t;"2015-03-16 10:43:28.234725";"2015-03-16 10:43:28.234725";"0101000020E6100000D9CEC3DFE54B07C095D446DC19324A40";"010100002031BF0D0075B039F123C913C15D5FA57C2A365A41"
16652;"HORLEY";"536500";"HORLEY";"87909";"HOR";"";51.1687736117355;-0.16105354143254;;"5365";"9100HORLEY";t;"2015-03-16 10:43:29.414354";"2015-03-16 10:43:29.414354";"0101000020E61000006FCAAD06679DC4BF786AAB5F9A954940";"010100002031BF0D00932A7B7C1982D1C0353CD692505F5941"
16558;"HORSHAM";"530900";"HORSHAM";"87941";"HRH";"";51.066063263485;-0.319269451379797;;"5309";"9100HORSHAM";t;"2015-03-16 10:43:29.33228";"2015-03-16 10:43:29.33228";"0101000020E610000012701223E96ED4BF4B11D2C274884940";"010100002031BF0D0007B846359D5AE1C07F3F44F8864D5941"
20646;"HORWICH";"872000";"HORWICH PARKWAY";"30225";"HWI";"";53.5781043386025;-2.53966588792333;;"8720";"9100HORWICH";t;"2015-03-16 10:43:33.784356";"2015-03-16 10:43:33.784356";"0101000020E6100000162E5B593C5104C09AFCAD52FFC94A40";"010100002031BF0D002372F340694111C12BE5D9F1770C5B41"
13320;"HOSCAR";"239900";"HOSCAR";"35024";"HSC";"";53.5977665617266;-2.80442080714286;;"2399";"9100HOSCAR";t;"2015-03-16 10:43:26.754043";"2015-03-16 10:43:26.754043";"0101000020E61000003D34172D746F06C00AA15C9D83CC4A40";"010100002031BF0D000736EEC8EA0D13C1D2567BCA11105B41"
13226;"HOUGHGR";"230300";"HOUGH GREEN";"36703";"HGN";"";53.3723897524469;-2.77506587151019;;"2303";"9100HOUGHGR";t;"2015-03-16 10:43:26.69595";"2015-03-16 10:43:26.69595";"0101000020E6100000580E53BC553306C0FF0FA877AAAF4A40";"010100002031BF0D006CD4CEADDBDA12C11AD86ECDE4E65A41"
17087;"HOUNSLW";"556300";"HOUNSLOW";"87141";"HOU";"";51.4619444335949;-0.362276906499299;;"5563";"9100HOUNSLW";t;"2015-03-16 10:43:29.96854";"2015-03-16 10:43:29.96854";"0101000020E6100000ACAC607A8B2FD7BFFF6DC5FE20BB4940";"010100002031BF0D00B9E55D620FB1E3C0D98E4A2F4E925941"
16506;"HOVE";"527300";"HOVE";"88103";"HOV";"";50.8352146407551;-0.170687356872263;;"5273";"9100HOVE";t;"2015-03-16 10:43:29.285861";"2015-03-16 10:43:29.285861";"0101000020E6100000D4B3CD5315D9C5BF7E973750E86A4940";"010100002031BF0D005E280419358ED2C02A17DA2CB1255941"
20018;"HOWDEN";"807100";"HOWDEN";"19221";"HOW";"";53.7647096454829;-0.860463008351535;;"8071";"9100HOWDEN";t;"2015-03-16 10:43:33.042036";"2015-03-16 10:43:33.042036";"0101000020E61000002A3409B8E988EBBF75247301E2E14A40";"010100002031BF0D000625ECDCA462F7C0D03C291DB62E5B41"
12475;"HOWOOD";"173400";"HOWWOOD";"7102";"HOZ";"";55.8105628116876;-4.56305785753296;;"1734";"9100HOWOOD";t;"2015-03-16 10:43:26.247313";"2015-03-16 10:43:26.247313";"0101000020E610000087702F3D924012C0AAC6AF85C0E74B40";"010100002031BF0D006B0BD01BD5001FC1F2A8300887B05C41"
12327;"HOWWOOD";"156300";"HOW WOOD <HERTFORDSHIRE>";"71034";"HWW";"";51.7177404497665;-0.34467040418826;;"1563";"9100HOWWOOD";t;"2015-03-16 10:43:26.163167";"2015-03-16 10:43:26.163167";"0101000020E6100000B8CF7874140FD6BFB96147EBDEDB4940";"010100002031BF0D008091971511BCE2C08F5F495510BF5941"
11333;"HOXTON";"102300";"HOXTON";"52080";"HOX";"";51.5315099765938;-0.0756815338946774;;"1023";"9100HOXTON";t;"2015-03-16 10:43:25.635026";"2015-03-16 10:43:25.635026";"0101000020E61000000B1FFD70DD5FB3BFEB7BD78408C44940";"010100002031BF0D00B4D965376A74C0C03D48F9ED739E5941"
13064;"HOYLAKE";"219400";"HOYLAKE";"38004";"HYK";"";53.3902087155381;-3.17883070680791;;"2194";"9100HOYLAKE";t;"2015-03-16 10:43:26.589247";"2015-03-16 10:43:26.589247";"0101000020E610000095152ACB3E6E09C0D7ECF35BF2B14A40";"010100002031BF0D00519D2C43279915C1145E602B24EA5A41"
17779;"HRGY";"601200";"HARRINGAY";"54202";"HGY";"";51.5773565836376;-0.10513609630819;;"6012";"9100HRGY";t;"2015-03-16 10:43:30.62307";"2015-03-16 10:43:30.62307";"0101000020E610000011D545FF32EABABF496D0ED2E6C94940";"010100002031BF0D00544DA12DD9DBC6C0B936FCFA77A65941"
15454;"HRLC";"445800";"HARLECH";"64422";"HRL";"";52.8613269444551;-4.10919036538677;;"4458";"9100HRLC";t;"2015-03-16 10:43:28.371609";"2015-03-16 10:43:28.371609";"0101000020E6100000747F6199CF6F10C094CC18F63F6E4A40";"010100002031BF0D00546C8BEA63EB1BC177B4450F538A5A41"
18839;"HRLDWOD";"687900";"HAROLD WOOD";"50333";"HRO";"";51.5927644471211;0.233128643135023;;"6879";"9100HRLDWOD";t;"2015-03-16 10:43:31.716377";"2015-03-16 10:43:31.716377";"0101000020E6100000B74C03CD28D7CD3FEE4E95B4DFCB4940";"010100002031BF0D0089A109C2F057D940868626162AA95941"
12237;"HRLG";"153300";"HARLINGTON";"62203";"HLN";"";51.9620603838647;-0.495689885182426;;"1533";"9100HRLG";t;"2015-03-16 10:43:26.111456";"2015-03-16 10:43:26.111456";"0101000020E6100000C741741162B9DFBFF1BC6ECB24FB4940";"010100002031BF0D0044A96F427EF1EAC0FCBDF7180DEA5941"
19386;"HRLNGRD";"737400";"HARLING ROAD";"48521";"HRD";"";52.4536882158403;0.909142325679325;;"7374";"9100HRLNGRD";t;"2015-03-16 10:43:32.315693";"2015-03-16 10:43:32.315693";"0101000020E6100000747786A5B117ED3FAECE9874123A4A40";"010100002031BF0D005F950B2C54B5F840FF912C6044415A41"
18682;"HRLWMIL";"680400";"HARLOW MILL";"47603";"HWM";"";51.7903637762213;0.132307593711379;;"6804";"9100HRLWMIL";t;"2015-03-16 10:43:31.552079";"2015-03-16 10:43:31.552079";"0101000020E6100000AC5C008A74EFC03F2268E5A32AE54940";"010100002031BF0D00BB72A4FC34C4CC40E30DB03BD1CB5941"
18714;"HRLWTWN";"682700";"HARLOW TOWN";"47611";"HWN";"";51.7810686565801;0.0951318367433397;;"6827";"9100HRLWTWN";t;"2015-03-16 10:43:31.584846";"2015-03-16 10:43:31.584846";"0101000020E610000079FD9E5F8F5AB83F9AF8C70EFAE34940";"010100002031BF0D007112338903AFC440CA5111102FCA5941"
20139;"HRNBPK";"821200";"HORNBEAM PARK";"16101";"HBP";"";53.9798673608579;-1.52682222983693;;"8212";"9100HRNBPK";t;"2015-03-16 10:43:33.184754";"2015-03-16 10:43:33.184754";"0101000020E61000005C497F25DD6DF8BFB9A62E4B6CFD4A40";"010100002031BF0D00727ED39568BF04C1521F6D1562565B41"
16252;"HRNEBAY";"517400";"HERNE BAY";"89483";"HNB";"";51.3645912885136;1.11772588617008;;"5174";"9100HRNEBAY";t;"2015-03-16 10:43:29.062962";"2015-03-16 10:43:29.062962";"0101000020E6100000CAE3EF8934E2F13F454966EDAAAE4940";"010100002031BF0D00BB54ECD28A60FE40676D663756815941"
17788;"HRNSY";"601500";"HORNSEY";"54203";"HRN";"";51.5864592594372;-0.111975022446764;;"6015";"9100HRNSY";t;"2015-03-16 10:43:30.63121";"2015-03-16 10:43:30.63121";"0101000020E610000014B2602365AABCBF0DDCD51811CB4940";"010100002031BF0D00C79846518058C8C0B74261A70FA85941"
11945;"HROW";"139700";"HARROW & WEALDSTONE";"72007";"HRW";"";51.5921669955145;-0.334571429896365;;"1397";"9100HROW";t;"2015-03-16 10:43:25.948945";"2015-03-16 10:43:25.948945";"0101000020E61000008E2C65499E69D5BFB0C0CB20CCCB4940";"010100002031BF0D00D8465A478A2FE2C03B60A1520FA95941"
12293;"HRPNDN";"154300";"HARPENDEN";"62422";"HPD";"";51.8146432119332;-0.351480479818425;;"1543";"9100HRPNDN";t;"2015-03-16 10:43:26.142983";"2015-03-16 10:43:26.142983";"0101000020E6100000582980FBA77ED6BFAC94903A46E84940";"010100002031BF0D00A064E118D41AE3C0977B5AED15D05941"
17086;"HRSLEY";"556200";"HORSLEY";"87070";"HSY";"";51.2793452789186;-0.435408623032819;;"5562";"9100HRSLEY";t;"2015-03-16 10:43:29.96765";"2015-03-16 10:43:29.96765";"0101000020E610000062A11421BCDDDBBFAA9F0A96C1A34940";"010100002031BF0D00A29422EBAEAAE7C06499D90D82725941"
16155;"HRSM";"514000";"HARRIETSHAM";"89406";"HRM";"";51.2448311488875;0.672399377245119;;"5140";"9100HRSM";t;"2015-03-16 10:43:28.979491";"2015-03-16 10:43:28.979491";"0101000020E61000002FCBE3B24B84E53FC8C188A0569F4940";"010100002031BF0D009F5224803246F24025096914836C5941"
16839;"HRSTGRN";"546300";"HURST GREEN";"87753";"HUR";"";51.2444289729999;0.0039393655059691;;"5463";"9100HRSTGRN";t;"2015-03-16 10:43:29.578978";"2015-03-16 10:43:29.578978";"0101000020E6100000A0F63D60B922703F5E9DD672499F4940";"010100002031BF0D00FD932D5A73687B40924F4233716C5941"
19972;"HRTLEPL";"800900";"HARTLEPOOL";"14225";"HPL";"";54.6867539526287;-1.20731617875751;;"8009";"9100HRTLEPL";t;"2015-03-16 10:43:32.987419";"2015-03-16 10:43:32.987419";"0101000020E6100000851FFBC42A51F3BF3178B38DE7574B40";"010100002031BF0D009296F593EE6700C1FDBC4DD02EDA5B41"
21066;"HRTW";"924600";"HARTWOOD";"7436";"HTW";"";55.8114792190363;-3.83932176191046;;"9246";"9100HRTW";t;"2015-03-16 10:43:34.292948";"2015-03-16 10:43:34.292948";"0101000020E6100000ECCFF153EEB60EC08092118DDEE74B40";"010100002031BF0D00EDA5C55FFD151AC19519026BB4B05C41"
20335;"HSFT";"849900";"HORSFORTH";"17105";"HRS";"";53.8477041252089;-1.63022834184021;;"8499";"9100HSFT";t;"2015-03-16 10:43:33.41126";"2015-03-16 10:43:33.41126";"0101000020E6100000C77453506A15FABF6F3A9B9181EC4A40";"010100002031BF0D0034FAD882212706C1275B2878FD3D5B41"
11949;"HTCHEND";"139800";"HATCH END";"72005";"HTE";"";51.609415243429;-0.368601392843262;;"1398";"9100HTCHEND";t;"2015-03-16 10:43:25.951121";"2015-03-16 10:43:25.951121";"0101000020E61000002266E14B2A97D7BF101B965101CE4940";"010100002031BF0D007093929E1009E4C0559D372014AC5941"
13758;"HTCP";"286100";"HEATON CHAPEL";"32517";"HTC";"";53.425558302321;-2.17904146324143;;"2861";"9100HTCP";t;"2015-03-16 10:43:27.051723";"2015-03-16 10:43:27.051723";"0101000020E6100000DAFF694AAD6E01C04781C7B178B64A40";"010100002031BF0D006BA9F1494E9C0DC1A6072B7B96F05A41"
18379;"HTFLASF";"652800";"HATFIELD & STAINFORTH";"23022";"HFS";"";53.5887137383212;-1.02337723181939;;"6528";"9100HTFLASF";t;"2015-03-16 10:43:31.236762";"2015-03-16 10:43:31.236762";"0101000020E6100000272AE2CDC05FF0BFD265C6F85ACB4A40";"010100002031BF0D00D0183F511DD0FBC061EBCD4D690E5B41"
16051;"HTHRGRN";"510700";"HITHER GREEN";"88451";"HGR";"";51.4520235810622;-0.000944210771619705;;"5107";"9100HTHRGRN";t;"2015-03-16 10:43:28.892144";"2015-03-16 10:43:28.892144";"0101000020E6100000B2CD3B319DF04EBF6BD7A0E8DBB94940";"010100002031BF0D00E8F26DE0FA465AC02351DF1593905941"
20046;"HTNCRNS";"809900";"HUTTON CRANSWICK";"19018";"HUT";"";53.9558534401252;-0.433861533210306;;"8099";"9100HTNCRNS";t;"2015-03-16 10:43:33.080295";"2015-03-16 10:43:33.080295";"0101000020E6100000195D082A63C4DBBFAD8DD06759FA4A40";"010100002031BF0D005512A5D62795E7C0FD932DF9F1515B41"
12871;"HTNRIBL";"210500";"HORTON IN RIBBLESDALE";"9513";"HIR";"";54.149384371738;-2.30203262061486;;"2105";"9100HTNRIBL";t;"2015-03-16 10:43:26.474733";"2015-03-16 10:43:26.474733";"0101000020E610000091ED1E14906A02C0F992EF061F134B40";"010100002031BF0D00A483FDCA28480FC1A254ACB4C8755B41"
14438;"HTRBUS5";"323400";"HEATHROW TERMINAL 5 BUSES ";"";"HWX";"";51.4712490926628;-0.489368795401968;;"3234";"9100HTRBUS5";t;"2015-03-16 10:43:27.556636";"2015-03-16 10:43:27.556636";"0101000020E6100000AECCFB7ED151DFBFD2A0E8E351BC4940";"010100002031BF0D00CEF2A71F8999EAC0CB42AAD9ED935941"
19121;"HTRWAPT";"709000";"HEATHROW EXPRESS TERMINAL ";"73778";"HXX";"";51.4714039884533;-0.454332644390666;;"7090";"9100HTRWAPT";t;"2015-03-16 10:43:32.033463";"2015-03-16 10:43:32.033463";"0101000020E61000005E704A3AC913DDBF31CE44F756BC4940";"010100002031BF0D009A2B178402B2E8C0E56F46C5F4935941"
21834;"HTRWCBS";"986900";"HEATHROW CENTRAL BUS STATI";"";"HTR";"";51.4710937138932;-0.45330645798629;;"9869";"9100HTRWCBS";t;"2015-03-16 10:43:35.263538";"2015-03-16 10:43:35.263538";"0101000020E61000003C780717F902DDBFE0427FCC4CBC4940";"010100002031BF0D00B75FAC02BBA3E8C0357A89E8E6935941"
14314;"HTRWTE4";"318200";"HEATHROW TERMINAL 4 BUSES ";"";"HWF";"";51.4593289958412;-0.446967522087064;;"3182";"9100HTRWTE4";t;"2015-03-16 10:43:27.461537";"2015-03-16 10:43:27.461537";"0101000020E6100000FD3C6FAA1D9BDCBF099FE34ACBBA4940";"010100002031BF0D00F4C57E4D864BE8C0AB2E685CD9915941"
19123;"HTRWTM4";"709100";"HEATHROW EXP 4";"73777";"HAF";"";51.4582659615002;-0.445463422196127;;"7091";"9100HTRWTM4";t;"2015-03-16 10:43:32.035675";"2015-03-16 10:43:32.035675";"0101000020E6100000FE6179037982DCBFB6C18275A8BA4940";"010100002031BF0D00E923C85C9836E8C032A25CE1A9915941"
21807;"HTRWTM5";"984600";"HEATHROW TERMINAL 5";"73767";"HWV";"";51.470050857315;-0.490588990746864;;"9846";"9100HTRWTM5";t;"2015-03-16 10:43:35.228433";"2015-03-16 10:43:35.228433";"0101000020E61000007244C25DCF65DFBFF6CF61A02ABC4940";"010100002031BF0D00612381BB83AAEAC096102251B8935941"
12615;"HUCKNAL";"186200";"HUCKNALL";"55098";"HKN";"";53.0382824355723;-1.19581146070257;;"1862";"9100HUCKNAL";t;"2015-03-16 10:43:26.3283";"2015-03-16 10:43:26.3283";"0101000020E61000007764BE320B22F3BFAA655870E6844A40";"010100002031BF0D005BD7ADFBE83F00C10059B39140AA5A41"
20053;"HULL";"812600";"HULL";"19105";"HUL";"";53.7441488048747;-0.345679977665983;;"8126";"9100HULL";t;"2015-03-16 10:43:33.088162";"2015-03-16 10:43:33.088162";"0101000020E61000002A46BDE99E1FD6BFAC259E4440DF4A40";"010100002031BF0D0007F731691DCAE2C07DF8E551EE2A5B41"
13448;"HUNCOAT";"255800";"HUNCOAT";"29059";"HCT";"";53.7717755076023;-2.34756128015916;;"2558";"9100HUNCOAT";t;"2015-03-16 10:43:26.837483";"2015-03-16 10:43:26.837483";"0101000020E6100000AB1D5D35CEC702C0BA80328AC9E24A40";"010100002031BF0D00ED284A9C8AE60FC11FF2D2CF02305B41"
14076;"HUNGRFD";"307200";"HUNGERFORD";"74815";"HGD";"";51.4149085668415;-1.51228695755937;;"3072";"9100HUNGRFD";t;"2015-03-16 10:43:27.284702";"2015-03-16 10:43:27.284702";"0101000020E610000048280ECF5332F8BF0DB552B91BB54940";"010100002031BF0D0040A0C51CD88C04C1A10E4A411A8A5941"
20045;"HUNMNBY";"809800";"HUNMANBY";"19004";"HUB";"";54.1739242047924;-0.314556766856781;;"8098";"9100HUNMNBY";t;"2015-03-16 10:43:33.07918";"2015-03-16 10:43:33.07918";"0101000020E6100000ECA998B4B221D4BF78C8F92543164B40";"010100002031BF0D006F7C53920919E1C0EAF8AF20577A5B41"
13115;"HUNTSX";"223500";"HUNT'S CROSS";"36702";"HNX";"";53.3607093847646;-2.85586088777977;;"2235";"9100HUNTSX";t;"2015-03-16 10:43:26.620021";"2015-03-16 10:43:26.620021";"0101000020E61000006184D797CDD806C04D76A1B92BAE4A40";"010100002031BF0D001CC251EB636713C120AB4307C4E45A41"
13013;"HUYTON";"216000";"HUYTON";"36605";"HUY";"";53.4096824376778;-2.84298875906001;;"2160";"9100HUYTON";t;"2015-03-16 10:43:26.559684";"2015-03-16 10:43:26.559684";"0101000020E61000008977F8E370BE06C02EC95F7970B44A40";"010100002031BF0D003B0C743E005113C1E58DB223B1ED5A41"
21459;"HWKHEAD";"963400";"HAWKHEAD";"7116";"HKH";"";55.842188888573;-4.39885072609791;;"9634";"9100HWKHEAD";t;"2015-03-16 10:43:34.785203";"2015-03-16 10:43:34.785203";"0101000020E6100000364E22536C9811C0E1BC72D8CCEB4B40";"010100002031BF0D00FD90A74A37E31DC1FDC0C9F6A5B65C41"
13420;"PRTHHBR";"250300";"PORTMADOG FR";"";"PMG";"";52.9240393488704;-4.12681806470087;;"2503";"9100PRTHHBR";t;"2015-03-16 10:43:26.819318";"2015-03-16 10:43:26.819318";"0101000020E61000009FBA4198DC8110C0C9CEDFEB46764A40";"010100002031BF0D00F39269240D0A1CC15CA439E69F955A41"
14035;"HWYCOMB";"305400";"HIGH WYCOMBE";"73503";"HWY";"";51.6295842854263;-0.745409826353634;;"3054";"9100HWYCOMB";t;"2015-03-16 10:43:27.255937";"2015-03-16 10:43:27.255937";"0101000020E6100000E8C949B565DAE7BFA1FDC53796D04940";"010100002031BF0D00A473DE462A42F4C0AC75B42A9CAF5941"
19583;"HYDB";"756900";"HAYDON BRIDGE";"13313";"HDB";"";54.9751741964675;-2.24758764121748;;"7569";"9100HYDB";t;"2015-03-16 10:43:32.544155";"2015-03-16 10:43:32.544155";"0101000020E61000000362AF3A0FFB01C091DD1082D27C4B40";"010100002031BF0D00562D6E7EC28A0EC11732EE5A9E105C41"
13716;"HYDEC";"282900";"HYDE CENTRAL";"32216";"HYC";"";53.4518817287309;-2.08525008941087;;"2829";"9100HYDEC";t;"2015-03-16 10:43:27.021727";"2015-03-16 10:43:27.021727";"0101000020E61000009001509997AE00C09347AF42D7B94A40";"010100002031BF0D00D3BD35D307560CC19711434B64F55A41"
13889;"HYDEN";"295900";"HYDE NORTH";"32214";"HYT";"";53.4647980140146;-2.08545679531642;;"2959";"9100HYDEN";t;"2015-03-16 10:43:27.147697";"2015-03-16 10:43:27.147697";"0101000020E610000005D7E8F803AF00C01FB856807EBB4A40";"010100002031BF0D003E5180E8BF560CC17B295203C0F75A41"
16537;"HYDNSRD";"528900";"HAYDONS ROAD";"87615";"HYR";"";51.4254462553176;-0.188814666823031;;"5289";"9100HYDNSRD";t;"2015-03-16 10:43:29.314075";"2015-03-16 10:43:29.314075";"0101000020E610000076498139142BC8BFBB65DC0575B64940";"010100002031BF0D004D91062AB086D4C04D547586F08B5941"
18123;"HYKEHAM";"631000";"HYKEHAM";"44068";"HKM";"";53.1950034279686;-0.600196412309224;;"6310";"9100HYKEHAM";t;"2015-03-16 10:43:30.967529";"2015-03-16 10:43:30.967529";"0101000020E6100000C46D411BCF34E3BFD4DD50DFF5984A40";"010100002031BF0D0040EAA3F1D84FF0C053962783A3C65A41"
21802;"HYNDLND";"984500";"HYNDLAND";"6354";"HYN";"";55.8797525766063;-4.31466829374308;;"9845";"9100HYNDLND";t;"2015-03-16 10:43:35.222019";"2015-03-16 10:43:35.222019";"0101000020E6100000CDDBBA67384211C0438C80BB9BF04B40";"010100002031BF0D00DBB3A8B5CA501DC1C5D842BCECBD5C41"
16888;"HYWRDSH";"549000";"HAYWARDS HEATH";"87967";"HHE";"";51.0056799774439;-0.105077740850506;;"5490";"9100HYWRDSH";t;"2015-03-16 10:43:29.672457";"2015-03-16 10:43:29.672457";"0101000020E610000086907DF45FE6BABF89AE1A1FBA804940";"010100002031BF0D0012466EAD99D8C6C0835E6AA016435941"
21428;"IBMM";"961800";"IBM";"7002";"IBM";"";55.9294455351612;-4.8272398459507;;"9618";"9100IBMM";t;"2015-03-16 10:43:34.746269";"2015-03-16 10:43:34.746269";"0101000020E6100000B03951F6174F13C01D774012F8F64B40";"010100002031BF0D006B885FC32B6620C13683CEC38FC75C41"
16930;"IFIELD";"549500";"IFIELD";"87933";"IFI";"";51.1156211912928;-0.214772112475452;;"5495";"9100IFIELD";t;"2015-03-16 10:43:29.743552";"2015-03-16 10:43:29.743552";"0101000020E61000001F63960FA77DCBBFE0A9D9ACCC8E4940";"010100002031BF0D00E4B0E19E1459D7C00ADDFBD31A565941"
18842;"ILFORD";"688100";"ILFORD";"50423";"IFD";"";51.5591158364802;0.0696794890573113;;"6881";"9100ILFORD";t;"2015-03-16 10:43:31.719729";"2015-03-16 10:43:31.719729";"0101000020E61000001C01B4D683D6B13FD82D941B91C74940";"010100002031BF0D00AD76ED6BAF4CBE40FF3C454B47A35941"
20438;"ILKLEY";"856800";"ILKLEY";"17055";"ILK";"";53.9247627305929;-1.82202745828792;;"8568";"9100ILKLEY";t;"2015-03-16 10:43:33.538235";"2015-03-16 10:43:33.538235";"0101000020E6100000802B9C430627FDBF643A0AA05EF64A40";"010100002031BF0D00C173D75959C208C1C0133A07344C5B41"
13118;"INCE";"223600";"INCE";"35121";"INC";"";53.5389103325033;-2.61151960233068;;"2236";"9100INCE";t;"2015-03-16 10:43:26.622309";"2015-03-16 10:43:26.622309";"0101000020E61000004EFCA66364E404C001CA8603FBC44A40";"010100002031BF0D00609E1A2164BE11C1A8086EA54B055B41"
12952;"INEL";"212200";"INCE & ELTON";"38379";"INE";"";53.2766058838267;-2.8165222391248;;"2122";"9100INEL";t;"2015-03-16 10:43:26.525064";"2015-03-16 10:43:26.525064";"0101000020E61000004EFBCBCF3C8806C05B7554D267A34A40";"010100002031BF0D0093B92E49F72213C16B8B82D475D55A41"
18852;"INGTSTN";"688200";"INGATESTONE";"50227";"INT";"";51.6670413864043;0.384246769041798;;"6882";"9100INGTSTN";t;"2015-03-16 10:43:31.731299";"2015-03-16 10:43:31.731299";"0101000020E61000003A34A8C27F97D83FADD7B59C61D54940";"010100002031BF0D003DC30BF3C4E2E4405DEC4C2E2CB65941"
